0.116
0.557
0.998
1.440
1.881
2.299
2.740
3.181
3.622
4.040
4.481
4.923
5.364
5.805
6.246
6.664
7.082
7.477
7.895
8.266
8.707
9.125
9.520
9.915
10.333
10.751
11.146
11.564
11.958
12.353
12.771
13.189
13.607
13.978
14.420
14.907
15.302
15.697
16.091
16.533
16.974
17.415
17.856
18.251
18.669
19.087
